BATCH no.,PRODUCTION DATE,BATCH WEIGHT (kg) BEFORE COOKING,BATCH WEIGHT (kg) AFTER COOKING,LOSS PERCENTAGE
4283,2024-03-14,269.9,269.0,0.33345683586512687
4284,2024-03-14,167.3,264.5,-58.09922295277943
4285,2024-03-14,261.5,265.9,-1.682600382409169
4286,2024-03-14,268.4,262.5,2.1982116244411243
4287,2024-03-14,262.1,261.6,0.1907668828691339
4288,2024-03-14,30.0,28.8,3.9999999999999973
5581,2024-03-14,267.0,257.0,3.7453183520599254
5582,2024-03-14,271.0,262.0,3.3210332103321036
4291,2024-03-15,263.0,257.1,2.243346007604554
4295,2024-03-15,267.8,262.7,1.9044062733383205
4297,2024-03-15,270.7,266.7,1.4776505356483192
4298,2024-03-15,272.8,267.9,1.7961876832844696
4299,2024-03-15,271.7,266.8,1.803459698196532
4300,2024-03-15,269.8,265.1,1.7420311341734576
4304,2024-03-15,267.5,262.8,1.7570093457943883
4305,2024-03-15,275.5,268.6,2.5045372050816614
4311,2024-03-15,273.4,268.8,1.682516459400134
4313,2024-03-15,270.3,265.5,1.7758046614872407
4314,2024-03-15,271.7,166.9,38.57195436142804
4316,2024-03-15,272.1,266.7,1.9845644983462085
4319,2024-03-15,271.8,267.2,1.6924208977189195
4320,2024-03-15,271.7,266.3,1.9874861980125054
4321,2024-03-15,271.9,265.4,2.3905847738139023
4327,2024-03-15,271.3,263.0,3.059343899741987
4328,2024-03-15,271.3,261.0,3.7965352008846334
4332,2024-03-15,269.4,269.4,0.0
4333,2024-03-15,269.4,261.0,3.1180400890868514
4341,2024-03-15,271.4,261.0,3.831982313927774
4342,2024-03-15,271.4,261.0,3.831982313927774
4349,2024-03-15,275.8,267.0,3.1907179115300983
4350,2024-03-15,275.8,267.0,3.1907179115300983
4355,2024-03-15,271.3,265.0,2.3221525985993403
4356,2024-03-15,271.3,267.0,1.584961297456694
4360,2024-03-15,273.0,264.0,3.296703296703297
4361,2024-03-15,273.0,260.0,4.761904761904762
4365,2024-03-15,274.4,274.4,0.0
4366,2024-03-15,274.4,265.0,3.425655976676377
4370,2024-03-15,260.5,260.5,0.0
4371,2024-03-15,260.5,265.0,-1.727447216890595
4385,2024-03-15,272.4,268.0,1.6152716593245144
4386,2024-03-15,265.8,261.8,1.5048908954100828
4391,2024-03-15,277.0,272.9,1.4801444043321381
4392,2024-03-15,277.0,263.0,5.054151624548736
4395,2024-03-15,275.5,271.3,1.5245009074410123
4396,2024-03-15,275.1,275.1,0.0
4399,2024-03-15,269.1,265.3,1.4121144555927205
4402,2024-03-15,281.7,277.2,1.5974440894568689
4405,2024-03-15,272.8,268.9,1.4296187683284582
4406,2024-03-15,274.4,270.2,1.530612244897955
4409,2024-03-15,267.1,262.9,1.5724447772370067
4410,2024-03-15,268.5,264.1,1.6387337057728035
4412,2024-03-15,270.1,266.1,1.4809329877823028
4413,2024-03-15,268.2,262.5,2.1252796420581617
4434,2024-03-15,271.6,266.6,1.8409425625920468
4435,2024-03-15,266.9,262.6,1.6110902959909907
4436,2024-03-15,270.0,266.0,1.4814814814814816
4441,2024-03-15,269.4,265.1,1.5961395694134948
4443,2024-03-15,279.0,273.6,1.9354838709677338
4444,2024-03-15,272.3,268.8,1.2853470437017993
4448,2024-03-15,268.7,264.2,1.6747301823595087
4450,2024-03-15,271.0,266.7,1.5867158671586759
4453,2024-03-15,283.6,279.5,1.4456981664316018
4456,2024-03-15,271.5,266.5,1.841620626151013
4458,2024-03-15,272.1,267.6,1.65380374862183
4460,2024-03-15,271.9,266.9,1.8389113644722326
4469,2024-03-15,271.2,262.0,3.3923303834808216
4472,2024-03-15,269.6,261.0,3.189910979228495
4475,2024-03-15,269.5,261.0,3.153988868274583
4480,2024-03-15,271.2,263.0,3.023598820058993
4496,2024-03-15,269.8,262.0,2.8910303928836214
4497,2024-03-15,273.5,264.0,3.473491773308958
4506,2024-03-15,270.1,261.0,3.369122547204747
4510,2024-03-15,271.1,263.0,2.987827369974187
4511,2024-03-15,272.2,264.0,3.012490815576778
4516,2024-03-15,263.4,257.0,2.429764616552763
4517,2024-03-15,263.6,253.0,4.021244309559948
4522,2024-03-15,271.6,261.0,3.9027982326951483
4525,2024-03-15,271.7,261.0,3.9381670960618287
4528,2024-03-15,271.4,260.0,4.200442151805445
4529,2024-03-15,270.5,260.0,3.8817005545286505
4530,2024-03-15,270.5,258.0,4.621072088724584
4534,2024-03-15,267.9,256.0,4.441955953714064
4535,2024-03-15,267.7,256.0,4.370564064251023
4537,2024-03-15,270.6,257.0,5.025868440502594
4539,2024-03-15,268.8,263.4,2.008928571428584
4540,2024-03-15,265.6,261.9,1.3930722891566434
4543,2024-03-15,270.2,266.7,1.295336787564767
4544,2024-03-15,265.2,268.0,-1.0558069381598838
4548,2024-03-15,269.0,265.6,1.263940520446088
4549,2024-03-15,253.1,255.3,-0.8692216515211447
4550,2024-03-15,270.7,266.2,1.6623568526043593
4554,2024-03-15,261.9,261.0,0.34364261168384014
4557,2024-03-15,269.7,266.9,1.038190582128295
4558,2024-03-15,269.1,265.0,1.523597175771097
4559,2024-03-15,213.3,259.6,-21.706516643225505
4562,2024-03-15,269.3,266.2,1.1511325659116312
4566,2024-03-15,270.4,267.4,1.109467455621302
4568,2024-03-15,259.9,255.4,1.7314351673720554
4570,2024-03-15,268.2,262.7,2.0507084265473527
4571,2024-03-15,272.9,268.7,1.5390252839868044
4572,2024-03-15,268.1,264.4,1.3800820589332508
4573,2024-03-15,270.0,266.2,1.4074074074074117
4575,2024-03-15,269.1,264.7,1.6350798959494737
4581,2024-03-15,262.0,270.7,-3.3206106870228966
4582,2024-03-15,287.5,283.0,1.565217391304348
4584,2024-03-15,258.9,255.5,1.3132483584395434
4587,2024-03-15,254.9,253.8,0.4315417810906216
4588,2024-03-15,271.3,267.9,1.2532252119425116
4589,2024-03-15,268.0,263.7,1.6044776119403026
4591,2024-03-15,267.9,263.6,1.605076521089942
4593,2024-03-15,255.7,251.7,1.5643332029722332
4595,2024-03-15,255.3,255.3,0.0
5595,2024-03-15,266.0,257.0,3.3834586466165413
1051,2024-03-19,271.6,266.8,1.7673048600883694
1052,2024-03-19,269.4,263.3,2.264291017074969
1056,2024-03-19,271.6,264.7,2.5405007363770373
1068,2024-03-19,268.1,262.7,2.0141738157404077
1069,2024-03-19,271.8,265.5,2.317880794701991
1078,2024-03-19,271.3,259.0,4.53372650202728
1083,2024-03-19,267.2,259.0,3.0688622754490975
1087,2024-03-19,273.0,265.0,2.93040293040293
1088,2024-03-19,274.9,267.0,2.8737722808293844
1090,2024-03-19,279.3,270.0,3.329752953813108
1095,2024-03-19,271.0,261.0,3.6900369003690034
1099,2024-03-19,183.0,263.0,-43.71584699453552
1104,2024-03-19,271.7,262.0,3.570114096429882
1105,2024-03-19,271.8,261.0,3.9735099337748387
1123,2024-03-19,270.3,262.0,3.070662227155017
1125,2024-03-19,272.0,263.0,3.308823529411765
1128,2024-03-19,268.1,265.0,1.1562849682954206
1131,2024-03-19,125.7,259.0,-106.0461416070008
1132,2024-03-19,273.5,265.0,3.1078610603290677
1135,2024-03-19,269.0,259.0,3.717472118959108
1137,2024-03-19,268.1,259.0,3.3942558746736373
1138,2024-03-19,272.5,263.0,3.486238532110092
1142,2024-03-19,270.9,260.0,4.023624953857504
1145,2024-03-19,266.0,259.5,2.443609022556391
1148,2024-03-19,269.9,262.5,2.741756206002215
1149,2024-03-19,269.9,264.5,2.000741015190803
1150,2024-03-19,271.9,265.6,2.3170283192349963
1176,2024-03-19,271.6,266.6,1.8409425625920468
1179,2024-03-19,272.0,266.3,2.0955882352941133
1181,2024-03-19,269.3,264.2,1.8937987374675165
1187,2024-03-19,270.3,266.2,1.5168331483536894
1188,2024-03-19,277.1,266.6,3.789245759653554
1189,2024-03-19,268.2,264.1,1.5287099179716501
1190,2024-03-19,271.5,266.4,1.8784530386740415
1191,2024-03-19,271.4,267.6,1.4001473839351344
1193,2024-03-19,266.5,261.6,1.838649155722318
1195,2024-03-19,271.6,261.8,3.6082474226804164
1200,2024-03-19,270.3,266.1,1.5538290788013276
1202,2024-03-19,267.9,262.9,1.8663680477790223
1204,2024-03-19,269.6,265.0,1.706231454005943
1214,2024-03-19,268.8,264.6,1.5624999999999956
1215,2024-03-19,269.1,264.2,1.820884429580094
1217,2024-03-19,269.8,265.2,1.7049666419570138
1218,2024-03-19,268.1,263.5,1.7157776948899746
1220,2024-03-19,270.5,265.5,1.8484288354898337
1221,2024-03-19,265.9,260.5,2.0308386611508
1223,2024-03-19,283.4,277.4,2.117148906139732
1225,2024-03-19,277.5,263.0,5.225225225225225
1226,2024-03-19,277.5,261.0,5.9459459459459465
1227,2024-03-19,275.3,266.0,3.378132945877229
1228,2024-03-19,275.3,273.0,0.8354522339266295
1231,2024-03-19,288.9,271.0,6.195915541709927
1232,2024-03-19,289.6,278.0,4.0055248618784605
1235,2024-03-19,287.2,266.0,7.381615598885791
1236,2024-03-19,287.0,281.4,1.95121951219513
1239,2024-03-19,281.9,281.9,0.0
1240,2024-03-19,284.0,281.7,0.8098591549295814
1241,2024-03-19,278.5,283.3,-1.7235188509874366
1242,2024-03-19,273.0,262.0,4.029304029304029
1243,2024-03-19,265.5,254.0,4.3314500941619585
4987,2024-03-19,272.4,266.2,2.2760646108663694
4990,2024-03-19,268.6,264.8,1.4147431124348515
4991,2024-03-19,273.3,268.8,1.646542261251372
4994,2024-03-19,273.4,269.3,1.499634235552292
4995,2024-03-19,268.0,263.1,1.8283582089552153
4996,2024-03-19,270.9,267.6,1.2181616832779456
1259,2024-03-20,285.3,279.0,2.2082018927444835
1260,2024-03-20,270.5,265.9,1.7005545286506556
1261,2024-03-20,279.9,274.2,2.0364415862808105
1262,2024-03-20,284.3,276.3,2.8139289482940555
1272,2024-03-20,283.9,278.1,2.042972877773848
1273,2024-03-20,288.0,282.2,2.013888888888893
1278,2024-03-20,280.8,275.0,2.0655270655270694
1279,2024-03-20,282.0,275.7,2.234042553191493
1286,2024-03-20,279.0,273.6,1.9354838709677338
1287,2024-03-20,277.6,270.6,2.521613832853026
1297,2024-03-20,290.4,285.2,1.7906336088154233
1298,2024-03-20,283.4,277.4,2.117148906139732
1299,2024-03-20,287.7,281.3,2.224539450816815
1301,2024-03-20,273.1,267.5,2.050530941047244
1305,2024-03-20,272.0,267.5,1.6544117647058825
1306,2024-03-20,277.9,271.5,2.3029866858582144
1315,2024-03-20,280.0,275.3,1.6785714285714244
1316,2024-03-20,272.8,268.4,1.612903225806464
1317,2024-03-20,277.1,270.7,2.3096355106459883
1322,2024-03-20,288.2,282.6,1.9430950728660534
1323,2024-03-20,281.3,275.6,2.026306434411656
1326,2024-03-20,207.4,202.6,2.314368370298945
1716,2024-03-21,278.2,273.7,1.6175413371675056
1717,2024-03-21,285.9,281.0,1.713885974116816
1718,2024-03-21,286.2,282.4,1.3277428371768034
1721,2024-03-21,286.0,281.9,1.4335664335664415
1724,2024-03-21,284.4,280.6,1.3361462728551177
1725,2024-03-21,288.8,284.5,1.4889196675900316
1732,2024-03-21,289.2,285.0,1.4522821576763445
1733,2024-03-21,285.3,279.8,1.927795303189625
1734,2024-03-21,276.5,271.9,1.6636528028933173
1736,2024-03-21,288.1,283.9,1.457827143353018
1738,2024-03-21,271.3,267.2,1.5112421673424337
1740,2024-03-21,282.3,277.2,1.8065887353878933
1742,2024-03-21,272.5,267.8,1.7247706422018307
1747,2024-03-21,285.2,278.7,2.279102384291725
1748,2024-03-21,286.9,281.4,1.9170442662948766
1749,2024-03-21,274.1,268.7,1.970083910981406
1760,2024-03-21,280.6,270.0,3.777619387027805
1761,2024-03-21,281.8,273.0,3.1227821149751636
1763,2024-03-21,287.2,276.0,3.8997214484679623
1764,2024-03-21,287.2,272.0,5.292479108635094
1766,2024-03-21,288.6,288.6,0.0
1767,2024-03-21,283.1,276.0,2.5079477216531343
1768,2024-03-21,283.3,283.3,0.0
1773,2024-03-21,278.3,265.0,4.779015450952214
1774,2024-03-21,278.3,267.0,4.0603665109594
1778,2024-03-21,147.3,147.3,0.0
1820,2024-03-22,292.1,282.5,3.2865457035261976
1821,2024-03-22,274.1,264.7,3.4294053265231788
1822,2024-03-22,294.7,288.2,2.2056328469630135
1826,2024-03-22,285.7,279.3,2.240112005600272
1827,2024-03-22,274.4,268.1,2.295918367346922
1830,2024-03-22,274.4,268.7,2.077259475218655
1831,2024-03-22,285.2,279.2,2.1037868162692845
1832,2024-03-22,272.5,269.0,1.2844036697247707
1837,2024-03-22,288.4,282.3,2.1151178918169093
1838,2024-03-22,290.1,283.2,2.3784901758014594
1843,2024-03-22,290.5,283.7,2.3407917383821037
1844,2024-03-22,270.2,263.6,2.4426350851221192
1846,2024-03-22,266.4,260.6,2.1771771771771604
1847,2024-03-22,282.5,276.3,2.1946902654867215
1850,2024-03-22,291.7,286.8,1.679808021940342
1851,2024-03-22,274.5,269.0,2.0036429872495445
1855,2024-03-22,278.5,274.1,1.5798922800718052
1856,2024-03-22,284.1,278.6,1.9359380499824004
1858,2024-03-22,273.8,268.1,2.0818115412709965
1863,2024-03-22,267.3,263.2,1.5338570894126535
1864,2024-03-22,297.9,292.4,1.8462571332661968
1865,2024-03-22,285.8,280.9,1.7144856543037208
1868,2024-03-22,290.2,283.9,2.1709166092350145
1869,2024-03-22,281.5,271.0,3.7300177619893424
1870,2024-03-22,286.2,276.0,3.563941299790353
1884,2024-03-22,273.0,263.0,3.6630036630036633
1885,2024-03-22,273.0,279.0,-2.197802197802198
1888,2024-03-22,272.0,261.0,4.044117647058823
1889,2024-03-22,272.0,277.0,-1.8382352941176472
1892,2024-03-22,288.0,277.0,3.8194444444444446
1893,2024-03-22,288.0,260.0,9.722222222222223
1894,2024-03-22,292.0,280.0,4.10958904109589
1897,2024-03-22,273.0,267.8,1.9047619047619007
1899,2024-03-22,280.0,274.3,2.0357142857142816
1900,2024-03-22,275.0,271.6,1.2363636363636281
1903,2024-03-22,278.0,272.0,2.158273381294964
1907,2024-03-22,286.0,280.5,1.9230769230769231
1908,2024-03-22,276.0,272.3,1.3405797101449235
1909,2024-03-22,289.0,283.1,2.041522491349473
1915,2024-03-22,271.0,265.4,2.0664206642066505
1916,2024-03-22,292.0,284.8,2.4657534246575303
1920,2024-03-22,271.0,265.4,2.0664206642066505
1921,2024-03-22,287.0,281.5,1.9163763066202089
1922,2024-03-22,283.0,278.4,1.6254416961130822
1924,2024-03-22,280.0,274.8,1.857142857142853
1926,2024-03-22,290.0,283.8,2.137931034482755
1927,2024-03-22,294.0,289.4,1.5646258503401438
1930,2024-03-22,291.0,286.7,1.4776632302405537
1931,2024-03-22,286.0,282.1,1.3636363636363558
1933,2024-03-22,275.0,269.6,1.9636363636363552
1939,2024-03-22,277.0,271.7,1.9133574007220255
1942,2024-03-22,293.0,287.6,1.8430034129692754
1944,2024-03-22,296.0,290.0,2.027027027027027
1945,2024-03-22,285.0,281.6,1.192982456140343
1948,2024-03-22,288.0,282.1,2.048611111111103
1949,2024-03-22,276.0,268.1,2.862318840579702
1951,2024-03-22,289.0,283.2,2.0069204152249176
1952,2024-03-22,273.0,266.4,2.417582417582426
1956,2024-03-22,291.0,284.4,2.26804123711341
1965,2024-03-22,289.0,283.3,1.9723183391003423
1966,2024-03-22,272.0,267.2,1.7647058823529453
1968,2024-03-22,289.0,283.4,1.9377162629757865
1971,2024-03-22,263.0,267.6,-1.7490494296578032
1973,2024-03-22,272.0,267.4,1.6911764705882435
1974,2024-03-22,290.0,283.3,2.310344827586203
1982,2024-03-22,271.7,267.5,1.5458225984541734
1983,2024-03-22,287.1,282.9,1.462904911180789
1984,2024-03-22,287.2,282.5,1.636490250696375
1986,2024-03-22,272.4,267.7,1.7254038179148272
1988,2024-03-22,269.6,264.4,1.9287833827893341
1996,2024-03-22,273.5,268.2,1.937842778793423
1997,2024-03-22,272.4,266.8,2.055800293685744
2000,2024-03-22,265.8,260.3,2.0692249811888637
2003,2024-03-22,274.6,268.4,2.257829570284066
2006,2024-03-22,274.6,268.1,2.3670793882010193
2017,2024-03-22,274.0,268.9,1.861313868613147
2022,2024-03-22,272.2,260.0,4.481998530492281
2042,2024-03-22,270.1,284.2,-5.220288781932605
2043,2024-03-22,270.1,259.0,4.109589041095899
2080,2024-03-22,271.8,267.5,1.582045621780725
2082,2024-03-22,275.7,271.0,1.7047515415306451
2083,2024-03-22,269.2,264.9,1.597325408618132
2084,2024-03-22,288.9,284.5,1.5230183454482442
2086,2024-03-22,270.6,266.5,1.5151515151515234
2087,2024-03-22,287.4,287.4,0.0
2088,2024-03-22,272.5,267.8,1.7247706422018307
2089,2024-03-22,283.4,277.3,2.1524347212420487
2100,2024-03-22,276.3,269.4,2.497285559174822
2101,2024-03-22,293.3,289.4,1.3296965564268781
2103,2024-03-22,271.0,266.4,1.69741697416975
2104,2024-03-22,284.3,279.9,1.5476609215617425
2106,2024-03-22,288.3,282.9,1.873048907388149
2107,2024-03-22,271.4,267.2,1.5475313190862154
2108,2024-03-22,291.6,286.6,1.7146776406035662
2109,2024-03-22,273.0,269.0,1.465201465201465
2110,2024-03-22,270.6,266.5,1.5151515151515234
2111,2024-03-22,289.0,284.2,1.6608996539792427
2112,2024-03-22,243.8,238.7,2.091878589007392
5715,2024-03-22,289.5,281.0,2.936096718480138
2212,2024-03-23,291.2,286.7,1.5453296703296704
2213,2024-03-23,283.9,278.8,1.7964071856287307
2214,2024-03-23,293.2,288.2,1.7053206002728514
2228,2024-03-23,288.5,284.1,1.5251299826689695
2229,2024-03-23,273.4,269.2,1.5362106803218687
2230,2024-03-23,289.5,285.5,1.381692573402418
2231,2024-03-23,276.6,273.2,1.2292118582791156
2232,2024-03-23,285.7,281.7,1.4000700035001752
2233,2024-03-23,290.0,286.3,1.2758620689655134
2234,2024-03-23,137.4,135.4,1.455604075691412
2720,2024-03-26,284.6,274.3,3.6191145467322596
2721,2024-03-26,271.1,260.1,4.057543341940243
2724,2024-03-26,270.7,260.0,3.9527151828592495
2725,2024-03-26,271.8,260.7,4.083885209713032
2728,2024-03-26,268.8,257.3,4.278273809523809
2741,2024-03-26,279.5,277.4,0.7513416815742479
2742,2024-03-26,272.9,269.7,1.1725906925613738
2743,2024-03-26,269.9,266.6,1.2226750648388125
2744,2024-03-26,289.5,284.9,1.5889464594127884
2748,2024-03-26,275.1,272.2,1.0541621228644251
2749,2024-03-26,282.3,279.3,1.0626992561105209
2750,2024-03-26,270.8,266.2,1.698670605613007
2751,2024-03-26,284.6,280.8,1.3352073085031664
2753,2024-03-26,271.6,267.4,1.546391752577336
2754,2024-03-26,269.7,266.4,1.2235817575083467
2761,2024-03-26,272.4,267.9,1.6519823788546255
2762,2024-03-26,270.6,265.9,1.7368810051737047
2765,2024-03-26,270.9,265.6,1.9564414913251955
2767,2024-03-26,272.2,262.0,3.7472446730345292
2768,2024-03-26,270.7,261.0,3.5833025489471697
2770,2024-03-26,271.7,264.0,2.8340080971659876
2771,2024-03-26,273.8,264.0,3.5792549306062864
2772,2024-03-26,269.2,260.0,3.4175334323922697
2783,2024-03-26,267.4,263.2,1.570680628272247
2784,2024-03-26,270.2,266.3,1.4433752775721604
2786,2024-03-26,270.6,266.4,1.5521064301552274
2787,2024-03-26,269.8,265.6,1.5567086730911743
2789,2024-03-26,270.1,266.7,1.2587930396149698
2790,2024-03-26,273.2,268.4,1.7569546120058608
2794,2024-03-26,269.4,265.2,1.5590200445434257
2795,2024-03-26,278.2,273.3,1.7613227893601642
2797,2024-03-26,270.9,262.0,3.285345145810254
2809,2024-03-26,269.5,260.0,3.525046382189239
2810,2024-03-26,272.3,263.0,3.415350716121928
2816,2024-03-26,230.4,261.0,-13.281249999999996
2819,2024-03-26,271.4,267.0,1.6212232866617455
2820,2024-03-26,268.5,264.2,1.6014897579143432
2823,2024-03-26,268.3,264.1,1.5654118524040213
2824,2024-03-26,281.0,276.8,1.4946619217081811
2825,2024-03-26,271.3,268.7,0.9583486914854488
2827,2024-03-26,271.9,267.6,1.5814637734461032
2833,2024-03-26,270.1,266.5,1.332839689004081
2834,2024-03-26,274.3,270.5,1.3853445133066027
2835,2024-03-26,272.3,268.8,1.2853470437017993
2837,2024-03-26,272.2,268.4,1.3960323291697325
2839,2024-03-26,285.9,283.0,1.0143406785589288
2844,2024-03-26,270.9,267.3,1.3289036544850374
2845,2024-03-26,287.5,283.6,1.356521739130427
2847,2024-03-26,287.4,283.6,1.3221990257480707
2848,2024-03-26,289.2,285.0,1.4522821576763445
2851,2024-03-26,251.2,265.7,-5.772292993630574
2852,2024-03-26,289.9,286.1,1.3107968264918783
2855,2024-03-26,269.9,266.1,1.4079288625416653
2856,2024-03-26,270.1,266.4,1.369863013698647
2865,2024-03-26,270.9,268.6,0.8490217792543207
2866,2024-03-26,269.5,265.9,1.3358070500927728
2867,2024-03-26,287.2,283.7,1.2186629526462396
2870,2024-03-26,272.4,269.0,1.2481644640234868
2871,2024-03-26,290.3,286.4,1.343437822941796
2875,2024-03-26,271.0,267.2,1.4022140221402257
2876,2024-03-26,271.8,267.7,1.5084621044886029
2894,2024-03-26,286.6,274.0,4.396371249127712
2909,2024-03-26,288.9,285.7,1.107649705780543
2910,2024-03-26,283.2,281.5,0.6002824858757022
2911,2024-03-26,284.8,281.3,1.2289325842696628
2912,2024-03-26,288.3,284.8,1.2140131807145333
2913,2024-03-26,273.1,268.7,1.6111314536799832
2933,2024-03-26,287.1,281.9,1.8112156043190684
2934,2024-03-26,284.7,281.9,0.9834913944503025
2935,2024-03-26,269.6,266.1,1.2982195845697329
2937,2024-03-26,288.3,284.3,1.3874436351023238
2939,2024-03-26,268.5,264.8,1.3780260707634966
2940,2024-03-26,288.6,284.5,1.4206514206514285
2941,2024-03-26,270.0,266.6,1.2592592592592509
2942,2024-03-26,277.0,272.8,1.5162454873646167
2943,2024-03-26,269.8,266.2,1.3343217197924473
2947,2024-03-26,270.4,267.9,0.9245562130177515
2948,2024-03-26,269.7,266.0,1.37189469781238
2951,2024-03-26,274.9,283.1,-2.982902873772298
2952,2024-03-26,272.7,269.4,1.2101210121012145
2953,2024-03-26,276.0,273.5,0.9057971014492754
2954,2024-03-26,269.9,269.9,0.0
2955,2024-03-26,286.4,284.1,0.8030726256983083
2958,2024-03-26,270.8,265.9,1.8094534711964674
2971,2024-03-26,277.3,273.2,1.4785430941218978
2972,2024-03-26,266.1,262.3,1.4280345734686248
2973,2024-03-26,263.2,259.8,1.2917933130699002
2978,2024-03-26,269.6,266.3,1.2240356083086095
2979,2024-03-26,277.4,274.0,1.2256669069935031
2980,2024-03-26,273.5,269.5,1.4625228519195612
2989,2024-03-26,286.5,286.5,0.0
2990,2024-03-26,270.5,267.1,1.2569316081330784
2992,2024-03-26,261.2,256.2,1.9142419601837675
2993,2024-03-26,269.3,264.6,1.7452655031563271
2995,2024-03-26,266.9,260.9,2.2480329711502436
2996,2024-03-26,270.6,266.8,1.4042867701404327
2997,2024-03-26,250.0,246.2,1.5200000000000045
2998,2024-03-26,250.3,250.3,0.0
2999,2024-03-26,250.0,250.0,0.0
3002,2024-03-26,269.3,264.8,1.6709988860007425
3003,2024-03-26,266.4,260.3,2.289789789789777
3021,2024-03-26,265.6,261.1,1.694277108433735
3024,2024-03-26,268.9,264.7,1.5619189289698732
3025,2024-03-26,286.8,282.9,1.3598326359832755
3026,2024-03-26,237.9,234.9,1.2610340479192939
5782,2024-03-26,286.5,278.0,2.966841186736475
5783,2024-03-26,276.0,267.0,3.260869565217391
5784,2024-03-26,273.5,266.0,2.742230347349177
5785,2024-03-26,271.5,262.0,3.4990791896869244
5786,2024-03-26,281.0,272.0,3.202846975088968
5788,2024-03-26,285.5,276.0,3.327495621716287
5789,2024-03-26,287.5,279.0,2.9565217391304346
5790,2024-03-26,290.0,278.0,4.137931034482759
